,REF,pgm,pgi,gapC,zwf,rpe,wt_0_5h_1,wt_0_7h_1
b0003,13.5875376168292,14.0082620098841,11.4298903502776,8.76983288540243,12.7080976926613,4.23335095654845,18.4667872855296,27.4612776907748
b1152,7.69895844082763,16.8117115759741,9.04697243315888,8.4860338377626,6.29786730171725,8.8979676662405,6.21483943810202,5.9155555541174
b2310,14.0131515739446,7.6245665841335,5.47026875990838,10.8023886689777,14.7386050533825,25.2441043331325,3.65526957906555,2.23303256483288
b2809,15.6983694980796,19.199875638818,8.59552871945278,6.69102081685016,14.2572514203233,5.65582926520138,1.62562950411239,1.36943368966206
b0198,13.1058377271236,16.1792154827769,17.3418560675274,16.0633405425177,10.2323421199245,2.35266068274247,13.3792877065693,14.4547145719321
b2696,14.9829078922606,12.1083255424866,7.91596833968506,8.41961036713543,9.1511105856773,16.9061633270541,7.28726620152083,8.16960483406719
b0095,12.8699122945704,11.9162286882422,17.4803998021332,9.93772643890602,13.7068759908447,14.5181880160517,10.0703704363235,11.949663676124
b3936,10.1451414614285,11.5022374956266,10.5484071758409,9.35376584244444,9.81923843663425,4.6720501320419,10.3016458399542,14.4631555630512
b0722,13.0408916724575,11.9876196557116,14.0434126364712,11.6084213443486,14.0324950847434,9.93211535517292,15.4495214024716,10.9387145592254
b1197,11.6151249918848,17.2801702142295,12.6346526309081,11.317928880197,9.05937881306311,17.8456431448369,7.05820983762535,7.07735911585806
b3829,8.85365833738302,6.92551871868505,15.554349342336,6.01458870806239,10.954194272567,0.699429898780272,19.0652734042826,30.7599616002261
b2029,8.35046497566424,9.46102874682519,10.9613903468597,11.6357452487767,7.25174393911851,7.6959258576816,14.3267851174568,16.6310360372783
b4202,11.9258881679856,10.1562132245344,14.7097775036292,11.9801275163713,13.5949817870971,5.56609629723211,17.7615438634933,22.3243111067855
b2926,12.7076801789756,12.6590774093349,19.5226674646156,10.5316882787986,14.4033416809372,12.5653472189742,16.1390177116196,16.425489371052
b2752,9.65366666476262,14.6013472234162,18.0486256098162,9.89148505903169,15.6956236419177,0.618646451597206,23.1219672394082,26.2414451322323
b3301,5.62615330853205,5.3351201730439,7.89021780354639,8.08695983103794,5.6867574170013,1.20083464778236,8.43996587928004,6.15761367289279
b3212,9.77538373649245,7.29559772155539,21.4507836393069,8.56834562101637,10.6108715956931,3.04172547108381,22.6747501819982,33.5936056984444
b0094,12.8688284484183,15.2481424327812,19.0573104206347,9.92485611850303,12.5006164359932,14.0288588923091,8.99972754608288,10.0066036092604
b2513,11.0912802707303,16.0763296910061,12.7956039810694,13.0429685965489,11.3908701447671,7.25119706280342,11.2555431465129,15.1464000232115
b2050,8.71952059926518,11.2416936237672,9.99613068367359,9.57117772633243,11.0100331233627,8.79298042333783,9.39880160636064,10.0515382575155
b4212,6.98582445528241,5.52763004954207,6.19814601235137,8.3901488117369,6.12828457160112,7.09369941166356,7.78061685471568,6.79603185951567
b1048,11.1306261169565,16.7723129422461,13.9988494693509,12.3985618906847,13.0484532861069,6.40951191525537,14.9943230837649,16.1967435460566
b3430,12.246261576166,9.9474167494406,10.3968949990931,7.35700758559723,10.5585175845062,15.2407563650502,8.85728939028414,8.23577812089246
b2573,14.1535817596212,14.8042439980258,7.25367895554821,7.43545533029809,8.70271664304319,12.7877122556217,3.05757711479601,3.15335425035802
b1440,13.4363024636308,9.0068245173668,6.47715431681442,7.95279610024245,11.6835989248139,21.9688605898665,4.8714431609394,3.73765951148534
b3963,12.0610059538381,11.8085329243213,6.88597166712571,16.3233061740762,14.6014048517249,17.8132199298271,9.14343766311074,4.04285180839026
b3570,14.2530046830483,12.579781115092,6.9072853593009,13.7596882193471,18.5833253282753,4.72712254135478,2.93676016192779,2.18519684704912
b3433,9.31960995075314,9.24373592350885,15.7688056887087,12.2306594931375,9.09886385792946,8.8343205058266,10.992636810943,15.2250193692425
b3169,11.6839683875815,8.86456646802837,10.4926671314682,12.9787667450533,11.8928521155006,8.09345195870931,15.5119792245091,16.9355603958789
b2323,10.3432313702025,11.6118466687771,15.2653085914771,12.4721477599494,15.0191201304779,8.70210579383131,12.3524768246426,12.9103149764581
b1761,9.76342342177923,4.69144952102809,20.3969465196378,14.5682629112141,10.1055814430025,3.00474310800122,14.3819264428531,16.5666184532478
b3636,8.06859020832098,7.10372269840395,7.00484737083268,12.5270484852537,8.67103342587889,4.8537229956383,14.9225824435792,16.3947401755236
b2283,11.8924950549125,6.50256439407828,9.09763550726835,11.6981843995721,12.3864374569053,6.62016699727322,16.947570415167,11.2623828606043
b0329,14.2962410568068,12.6737331540892,15.7313658781842,8.42911269364864,8.67079105419697,12.7905602675846,3.97036080951993,2.53043699196856
b1779,8.57496277036825,10.6114141215734,11.223916551857,9.82680115319585,10.0834227759581,12.9830062272153,18.8759608800987,17.2326998770587
b3994,9.57064847780989,8.97752953593674,17.1135276987156,10.6195843343371,11.4998336090427,12.8534526449726,11.9639510453631,14.1014837746187
b4376,9.23732807499607,19.7533344525789,24.0230246480416,3.94449148684646,6.83465538917744,5.08042991626465,8.40390393499032,11.1486003121776
b0810,13.2283655711841,9.0218983167063,7.04225430526599,16.5360425010792,13.3778349761195,13.8511037291994,8.42363317710699,6.42014185319481
b4068,14.4511405512801,7.80332416341232,3.58343933399154,14.0840108969747,17.104039702318,15.5998229551784,1.60927798543562,0.287884222070918
b0032,9.36495301457448,10.3871813422625,19.154274731176,10.133168694659,10.0184628636673,0.952501389419724,21.3573679511964,41.1433437988416
b0074,11.8190810448042,8.33647855638045,20.5526045737032,14.0229148510749,16.6737377886521,4.21537591007087,13.6825456269929,10.1990000195192
b3767,12.7263218464107,9.50459265693416,8.51035063586885,11.0019332181682,13.7580552522587,1.83714022588888,10.2939926791606,12.3797318485794
b0054,12.6909281310876,13.5292939066329,7.7256572589437,11.2226429037439,12.4661503577165,7.81796691350135,8.32052861164725,9.40557342020705
b1724,10.6871113728562,7.50122661997571,12.5884166167953,6.78499379035984,8.90545891625809,15.0885471640746,3.87164635467793,3.2352273839062
b0863,11.5638735652694,9.98938829354624,9.73038706725343,11.6794450959154,13.4442219049966,14.8663682967667,12.346947596465,9.68879139481011
b1124,13.4418895260886,13.5215677917219,15.8183102050999,14.7775827455351,6.40578650633264,6.69829464770638,12.6610242457092,11.9879741105097
b3981,8.97178184369697,7.78791275927997,9.54332672119282,11.4593214541653,12.5195302871295,8.07255305174739,13.437322856149,14.3939175615342
b2751,8.93403864157553,11.5832976986751,12.536870910096,9.55891773328166,13.498180245205,0.397186941145718,16.5248082783866,21.1239535760785
b1199,7.63235205869579,9.86075107506921,9.08633204116438,9.21809356485754,10.8896435688313,12.1182449896785,8.68056021335761,9.67168259219437
b4188,15.7979273301126,4.04669768559954,1.04460959951043,1.10404970048509,3.92753652975193,32.9919923184228,0.477903177532591,0.243864646921665
b2977,4.55133985020876,2.49279493597289,4.40325366247489,5.14478204546497,5.41058669582038,4.35033414597454,3.00452203164485,0.896410560548933
b2013,9.99036827582598,12.4079252893155,22.6809465779799,18.7018549366992,18.4644545206543,0.467092117968735,8.59070235423219,8.96170245137751
b4244,8.89484635456409,9.789077481284,5.28735170135625,7.66787538464839,2.54169177621503,1.50544759569973,19.6865038377856,26.8811760790234
b2909,9.15105959738511,11.9033371369247,16.3610688118333,11.8119805094132,11.2591510500198,10.1050554236432,12.4902043137392,14.6625046341574
b1641,4.3753429330967,7.31557419028509,2.70898854879291,4.44833616861457,4.82119093760559,4.26760957332215,4.42613356180537,3.1616886433369
b4036,12.6196242700288,3.39075051240507,2.08297503733356,14.5822922527429,11.745244135386,10.8885715977799,8.65150448812013,0.963375349153855
b3236,10.8706455793991,7.42215329467654,12.2635767692118,13.4483097327415,11.5799210985457,9.23506397475048,11.9382970802584,6.95153894130589
b0014,10.6179761550351,9.49286198213981,11.5232493013839,9.46250494152328,10.432434920098,11.5000637062456,10.3886313061662,12.6083154217382
b3209,8.56894157946851,7.95385610193068,7.27829344334939,12.0748144273808,11.2543675924709,4.97589146499252,7.13810258438625,2.9737451549014
b0220,8.5030846909102,21.963756197999,18.7964682019577,6.93191677329918,7.5273689974367,7.61414026331202,3.193750195859,3.19122933570181
b3291,11.442070858768,6.41483506319356,9.9623899339797,6.12592066509605,7.81907050600752,16.5416448042722,5.69434679108375,5.86578695700966
b1810,9.51227051798733,15.9888252334925,10.7315995536231,3.76373156162456,7.60741400395199,18.3949028920845,4.75304215978131,2.91225608090637
b3528,12.9041001553141,21.0065153984083,4.35110593191,16.3369488638833,11.8397420747572,10.7357475586392,6.38114245606511,1.92838705304829
b0721,4.32856627508462,4.8712516053311,5.78189091890282,3.82539765731072,2.95316387004166,5.15056681826428,3.64844523709235,5.04501878235414
b2289,11.1201515119494,9.88705526599371,10.4434625229869,11.1839529552011,11.4868392165865,14.695550277809,6.74677411335531,3.88521505199706
b0623,12.6780901434426,7.59395413375787,11.5795879001729,10.5316960167323,13.1059469511835,13.8479057783443,4.12944487428235,3.76682452447014
b0724,1.85027809175411,3.26220325139606,2.14203611818798,1.39861893563999,1.60155075026716,0.99892617477702,2.26531888857547,1.53361771145632
b1283,10.6485778869211,21.9269912939581,9.11430742113138,5.11098108420354,6.69763771401304,17.5023644383702,5.6230561124437,3.48036410076123
b2697,9.35511899258584,8.26538447351903,11.6860742901565,9.50609195949907,7.5298080940866,4.10118019875937,11.5941676152546,12.5161204843887
b0573,8.84940691176949,4.94229518477984,9.56885888546474,23.5660609854925,10.5156070149277,6.26010440630516,31.8916485736057,23.4025271313566
b3708,12.5500463459806,17.2380604958305,2.37911575636324,12.4220800238886,14.0690449868633,12.1865768363926,4.07182779926166,0.284077267401342
b2341,13.1143009269117,13.9457730036405,3.83543291239017,10.5983350437851,10.8787121906145,13.7583821670511,3.88623544831568,1.67497347815265
b0346,12.7140586221452,11.280145796491,3.68116181859653,17.0156035844313,13.0434426167437,19.2590480279667,2.08087370189833,1.19955266747834
b3213,9.31575645739847,7.77764186310097,16.750410612237,8.57184805801508,9.88633100079832,2.93838608273326,12.4467904655765,28.9198764640564
b3207,11.6508027218689,8.1516660949167,9.11519025405189,6.09419861009017,8.66073699486091,15.745146013882,6.33338184331727,4.43577702927184
b0170,9.93247533993453,9.24101080178775,9.14114778445995,10.7907175476938,9.66246850979118,5.93184177772654,16.9165664907654,19.1092983018166
b4067,13.1811907436183,5.83051013089736,3.37020561898572,11.0505594925996,14.7481314623261,17.261503062573,1.60566145620649,0.524242757692823
b0734,10.9663787792557,8.94923547619534,6.99630168236415,8.39496566287562,12.0710830962776,11.3014254396914,12.9647864073114,4.97027262300238
b0733,10.5262946345729,7.15761568662332,9.11200056251755,8.6232140820332,10.9918244652635,11.3383503933149,18.3964816918387,6.74101523850086
b2595,8.78219592030099,9.66912194652107,10.6097603724195,10.8922947064609,10.6473102140722,6.62369114648514,10.9960476864386,11.0793579399076
b3588,10.5385453988584,7.68542577020948,3.25931061853171,3.8156321580817,6.65076530383555,23.4301458880197,0.910800230393804,0.186738430385442
b2322,8.09440560681763,7.48112296875839,7.59383999007622,10.3989413697865,8.8703228888061,6.4859296962166,7.98055800820575,7.32172343592816
b3049,9.2019216127904,8.5477140322923,7.96430076553723,4.19143813130112,6.13660159181661,20.2685779390586,5.16839894565417,1.74748019969826
b2022,6.64732510139291,5.59361029388179,15.5682383230981,6.63905106672457,8.84817488213323,32.181449920108,12.1205414728908,11.5699115085549
b0179,9.30824284821829,9.0830734054785,11.9552242059133,11.7909756809972,8.90005696355952,6.28398928345793,10.8012562078638,13.544339973176
b4340,6.54057207494728,11.7876223023158,8.13346515454557,9.12975169857996,6.94607672743115,7.09567585808324,4.8620381142594,5.45647512791295
b1175,10.116733726809,7.81213800752754,8.84716611296293,9.35648341435358,10.6619384133554,11.8610683316531,11.4662641492833,8.26220808426768
b0928,8.3254568227062,10.440970916284,11.7100219706264,9.84664414466003,7.63902793217392,6.05369623491806,13.2159101249371,11.9154747845548
b0659,9.5357930064313,10.5030508419521,8.90967113269647,10.3165433284706,10.2623553933881,11.6650224127689,8.680096326225,11.7119991257526
b3298,8.76006648389491,7.26146702966692,15.5904615484193,8.86794084542757,9.08923835627755,3.31486569781216,10.6893979771855,15.9223569967662
b3959,5.49918811047084,7.08517654486736,7.92427114779082,5.89010716190785,6.38057227364199,2.76258939659666,12.1060369786899,18.5051297700872
b1064,10.365106513286,11.2667097480487,14.3271210671903,5.86164485358842,8.58055860212481,9.99636064411498,7.39664081472488,6.65023758263365
b4382,6.64732364014779,9.30167724508191,4.96049945132534,4.70330128419578,6.4089951390335,9.64624241965942,4.06901249433371,3.31660309752826
b0114,10.4202742625618,7.40738473477854,7.78810735793726,9.5289806581819,10.3755438420268,5.37302276326129,13.5242635806441,19.2406675285394
b4019,7.64818364081123,6.11348924043851,5.98558620172104,7.11666813911954,7.31668203938901,5.3726588096088,6.43170969547803,6.35145761068663
b1259,9.55772217465853,32.9934297786596,10.3744509917101,3.77862356321292,8.07093865502407,6.24082920031608,3.83801951980178,1.94289476177236
b3656,4.3916455175946,5.21536945988839,4.87666703015035,4.99943523741997,4.90867102389472,5.38927046602819,5.96764948953576,7.17920337734387
b2528,3.47558118734403,8.04712179100962,3.55120230305509,3.80773511767274,2.84348369175538,2.08176383182728,4.03376186236749,3.87761822313699
b4203,6.83138709018551,8.59466701507483,9.78735306570541,7.61650906265138,6.16480487823815,3.65566016030692,13.4677821557218,16.710783831456
b3164,10.1194636117784,8.05472880604978,6.46769970291915,9.54700563628438,6.01169922288757,6.59755581893633,8.28459653298427,8.47075936221476
b3389,9.27268937489973,7.81726848995765,8.92401822966215,8.76654133410982,8.01661136581107,8.28921767098501,9.95822923642164,9.55345871567099
b2688,8.59883681106699,10.848426454588,9.5786221888475,6.48077196098488,8.27876826437491,12.6317577061003,8.59912622061247,9.15723961519764
b4000,8.58993126287233,12.644133029405,9.12902705695789,10.0113532435361,7.91889444004657,12.2712360699811,10.1190791436952,10.5678699821514
b2029,10.4289687379193,8.05499766553308,8.20880343932152,9.43073247885814,10.1073229725528,5.07195866778994,8.03897085021103,8.60237578929695
b0134,8.11734527559395,10.3857614219825,8.94729166144175,12.6176382142922,12.7113236749074,6.3040679535243,11.8097731282617,13.4855315332232
b0470,9.32959145858925,10.1400522798618,10.6468928412752,12.0544081373851,10.3750439789382,4.69235562360203,14.047899931708,14.1872214313842
b1583,7.48839552822281,12.9356512418695,10.1424491273839,11.5192031340579,11.0217117773249,9.17012236101711,16.2257051305749,11.2437577620334
b0093,10.5076534646895,12.0064201998917,8.72845894316308,8.67221522655873,9.66253544387896,10.7424778220254,5.67998282356102,7.65646993864067
b3703,7.17099744598839,6.79149188963659,9.57668554395434,11.3853751986927,10.0236331591467,6.24454580796954,13.1071574911884,20.0819926705381
b3610,8.94818909049507,10.0729329969527,10.2996396800323,8.6358629962155,10.6064933508434,12.2811784219063,9.32828759614487,9.50829637431589
b1223,6.61047402660985,5.16423244645572,6.03916647064841,7.81733769501347,7.14356696919332,4.78368776454009,7.97657411345317,8.15286307751505
b2329,10.5006467253356,8.0109904922515,10.5871619772481,11.5503057740962,11.5934856310073,3.83816878688009,8.77880172433673,5.30577788281505
b2665,10.428417875205,10.4836969192888,10.4333255592772,3.62344988005824,6.50015448730926,16.5794610831599,3.32423476932174,2.34721803282878
