"","mip6_20_vs_0_logFC","mip6_20_vs_0_padj","mip6_120_vs_20_logFC","mip6_120_vs_20_padj","WT_20_vs_0_logFC","WT_20_vs_0_padj","WT_120_vs_20_logFC","WT_120_vs_20_padj","0_mip6d_vs_WT_logFC","0_mip6d_vs_WT_padj","20_mip6d_vs_WT_logFC","20_mip6d_vs_WT_padj","120_mip6d_vs_WT_logFC","120_mip6d_vs_WT_padj"
"YAL049C",0.345768616699838,3.83400131464448e-08,-0.424887127039983,1.25176829685032e-11,0.257529088298932,4.72040046763039e-05,-0.32802854288771,1.76595188913588e-07,0.132672608803632,0.517043667318665,0.220912137204538,0.00212709157180535,0.124053553052265,0.559137700159906
"YAL051W",0.424323014414131,8.58199795559227e-08,-0.0325749112744579,0.75575282463323,0.158906872589718,0.0579944796854558,0.234858543603568,0.0044291168667732,0.0112483540472514,0.991531289184761,0.276664495871665,0.00230329308996907,0.00923104099363961,0.998144679239541
"YAL053W",1.25947086912162,1.13685559292764e-13,-0.254574991851624,0.209261294747925,1.06049061819152,4.86233580023327e-10,-0.268630369297075,0.175128690783028,0.0193331861687412,0.996333918045923,0.218313437098844,0.339546086264083,0.232368814544294,0.91186266732668
"YAL054C",0.663518583204277,7.508441004431e-12,-0.0116775587632477,0.934285476407714,0.581978967525727,1.3239530272477e-09,0.088030207823793,0.446034185712015,0.103177983172095,0.819184720259119,0.184717598850645,0.119992753623542,0.0850098322636041,0.998144679239541
"YAL055W",-0.195254638632213,0.255392720251267,0.395733316208858,0.0147809993022869,0.381869293638758,0.0116355190274537,0.131672226573378,0.440352996827959,0.148045654359158,0.829019867976556,-0.429078277911813,0.0139601532629047,-0.165017188276333,0.941089372692119
"YAL056C-A",0.0207901906679814,0.938440288445731,0.16499256853139,0.532767380550522,-0.248242943928736,0.270895886045087,0.139830130208339,0.584769085735977,-0.348364545180023,0.669066185824029,-0.0793314105833053,0.807314491464612,-0.0541689722602543,NA
"YAL056W",-0.0790196393278717,0.375323569105708,-0.0885491660540632,0.348370740520779,-0.0496830795602923,0.584479882276883,-0.12457539869426,0.153966765470851,-0.0198995431590536,0.976515557296776,-0.049236102926633,0.67129155616082,-0.0132098702864361,0.998144679239541
"YAL058W",0.139199305203805,0.291691643881576,0.11905641033563,0.4067848827449,0.0796399445740444,0.560811866560472,0.182971572489127,0.165802580518853,-0.0248023125842755,0.981554826315923,0.0347570480454855,0.850293883875899,-0.0291581141080114,0.998144679239541
"YAL059C-A",-2.94736138752612,0.0809680063287215,2.07098268430883,0.271458430355626,0.210138997097394,0.904714958380996,0.851538024272618,0.61691990631651,0.975262824906566,0.892694434950413,-2.18223755971695,0.286144313213268,-0.962792899680741,NA
"YAL059W",-0.579170289540068,0.000211009252409378,0.292625920705136,0.0934001439079116,-0.49565232315061,0.00144987435784987,0.197693377765546,0.268987746673398,-0.215686460577241,0.709402234829562,-0.2992044269667,0.11732230742599,-0.20427188402711,0.91186266732668
"YAL060W",1.5771075290274,3.37086430323549e-32,-1.07543111161057,3.63989161882829e-15,1.37234748770639,1.08650176188103e-24,-1.08313418119131,1.82937291884596e-15,0.200830650332465,0.708604133975502,0.405590691653473,0.0121491110857668,0.413293761234204,0.0977455781876021
"YAL061W",0.266650284800776,0.383416167767051,-0.357640548466985,0.259788993527301,0.0283048459502368,0.934170329999875,-0.205721022589089,0.542812794782594,0.471612514438652,0.644318608344626,0.709957953289191,0.0250866566873946,0.558038427411295,0.492193821996966
"YAL062W",0.64632889125943,1.55986608577264e-07,0.365061586475519,0.00466997247629434,0.476084586389362,0.000132995404004527,0.655282435652233,4.50931929232694e-08,0.146398760316619,0.78266138622205,0.316643065186688,0.0279772911029429,0.0264222160099734,0.998144679239541
"YAL063C",0.287852094956063,0.00134063183077858,0.315600824241157,0.000406613833761781,0.511467058373138,1.13537383233667e-09,0.184342612550596,0.0413257733012245,0.0427558762809592,0.940461219180521,-0.180859087136116,0.0830052698807522,-0.0496008754455552,0.998144679239541
"YAL063C-A",1.04162890295144,0.007747069613736,0.813785099089999,0.0141853820113099,0.913960239086156,0.0140310545772102,0.922061958191313,0.00249274625920945,-0.0564154145501709,0.992224567525995,0.0712532493151176,0.890571305624008,-0.0370236097861965,NA
"YAL064C-A",0.796248169651624,0.0306947898702392,-0.021644930158214,0.964253334065349,0.800200086419348,0.0286212491292562,-0.141353109776218,0.749677651619063,0.263480876731527,0.891074200653198,0.259528959963802,0.584885432159223,0.379237139581806,NA
"YAL064W",0.549422679181762,0.142589591951877,0.714113242138162,0.0314759657633865,0.690634567286932,0.0360539895827007,0.511754753461045,0.0973649132658958,-0.198224205569271,0.92577326336446,-0.33943609367444,0.413754982911387,-0.137077604997323,NA
"YAL064W-B",1.12126937184478,8.7492917026966e-05,-0.63313589550714,0.0247771335757323,0.314532503260453,0.29933096120153,0.229414923698708,0.4552332109627,-0.258867599725511,0.85716826758397,0.547869268858818,0.0784201374026878,-0.31468155034703,NA
"YAL065C",0.800576904920591,0.000392872513588493,-0.450512943274582,0.0470874414267279,0.156154814440502,0.521498505655592,-0.230137295772404,0.334852887171075,-0.313426117097695,0.719621260835745,0.330995973382395,0.193914486853717,0.110620325880217,NA
"YAL066W",-0.927467267519708,0.609876687765451,1.86174494447467,0.267198124902011,2.74293179331572,0.0686507649654833,0.052621825512541,0.968945287149508,1.07703375363181,0.901026662610537,-2.59336530720362,0.130185846412311,-0.784242188241488,NA
"YAL067C",1.77337869770144,1.00909146797977e-11,-0.297230026015002,0.327988696443766,1.56121926520019,1.47169889965689e-09,-0.0145108965305323,0.966993232378374,-0.00136162382623855,0.999663820734039,0.210797808675004,0.551496379900235,-0.0719213208094664,NA
"YAL067W-A",-0.398959375292602,0.656738338301288,0.923279685878488,0.26844289451872,0.475971358939149,0.586565849589524,0.565504121751692,0.478438590176145,0.616013206987809,0.869720594826551,-0.258917527243942,0.821114001166663,0.098858036882854,NA
"YAL068W-A",0.812755838308388,0.826755859687299,1.48715806502487,0.699579881274774,0.39790407945515,0.918494813211975,1.14790034857674,0.774761816083268,0,1,0.529800382811312,0.915216318179291,0.869058099259441,NA
"YAR002C-A",-0.487995738114249,1.69286050202853e-08,0.208519399258192,0.0302275063621111,-0.530037001246602,5.30763238178024e-10,0.240862024868328,0.00943523040581937,-0.0550880515201262,0.913059398674364,-0.0130467883877737,0.929302748292865,-0.0453894139979094,0.998144679239541
"YAR002W",-0.265268607109121,9.08026641220834e-05,-0.20856803113449,0.00371129901364437,-0.178384053217235,0.00872428467328041,-0.234450053234408,0.000631798434025767,0.0252237117526103,0.96481676509065,-0.0616608421392757,0.505020866399406,-0.035778820039358,0.998144679239541
"YAR003W",-0.283003036137586,0.00118005467406913,0.384907855900262,8.80406476267324e-06,-0.258046005383137,0.00225072435286801,0.2030071966864,0.0216118307309427,-0.0906623649099847,0.803692991240042,-0.115619395664434,0.292601182272971,0.0662812635494276,0.998144679239541
"YAR007C",-0.237967608722557,0.000959031445039826,-0.238049874146815,0.00149897053687223,0.0841364603770695,0.272718971480987,-0.723428558325493,6.6293410307316e-27,-0.0409367232208859,0.920685581852335,-0.363040792320512,2.1717225689132e-06,0.122337891858166,0.716202706610215
"YAR008W",-1.12171923957434,1.84579530925126e-18,0.738199416713489,3.12265064526031e-08,-0.748120381889086,1.5163947661851e-09,0.28643649366776,0.0373819703393734,-0.0353055994962228,0.975463288375057,-0.408904457181475,0.00836460936016439,0.0428584658642531,0.998144679239541
"YAR014C",-0.217367042127665,0.00134036459019563,0.0299777127664627,0.732349134012597,-0.194067982206687,0.00384776509591885,-0.033704220496601,0.695535119713381,0.0367064817192616,0.926009255959661,0.0134074217982838,0.900595063624703,0.0770893550613475,0.941089372692119
"YAR015W",0.0697305195682857,0.751594673373694,-0.751847934464071,5.78559704175426e-05,-0.238787341816873,0.227473144937262,-0.735717090284059,7.11704388031309e-05,-0.0547317942928132,0.975463288375057,0.253786067092346,0.274841110694413,0.237655222912333,0.91736654804853
"YAR018C",-0.507385287606688,3.69023404247795e-05,0.49788310774086,7.74180714131307e-05,-0.261723178467153,0.0360689038946392,0.417982922739302,0.000661961325624081,-0.0872133489790344,0.88856882292785,-0.332875458118569,0.0199975426948579,-0.252975273117011,0.44902999968096
"YAR019C",0.368548126881258,0.00198934562906195,-0.0247161335032271,0.878127427149845,0.026790284378272,0.854133104275001,0.374217523090711,0.00184767685650854,0.0747525824339764,0.910983034462992,0.416510424936963,0.00168296405202845,0.0175767683430247,0.998144679239541
"YAR019W-A",-0.219864493944515,0.680959178538089,0.626604088491283,0.205590645945463,0.326434157730855,0.528913084014863,0.641681924445709,0.161757342168273,0.52476088436098,0.782490577217729,-0.0215377673143906,0.975304108951469,-0.0366156032688164,NA
"YAR020C",0.444250696078195,0.406375945044349,0.120489922161563,0.837932255357516,0.558221627791904,0.255604272733125,-0.0161428115129027,0.975779469569042,-0.0508165367680877,0.996333918045923,-0.164787468481797,0.804805927244395,-0.0281547348073305,NA
"YAR023C",0.52770814050919,0.0038628578552028,-0.00321811610818536,0.990691364132774,0.45325097181407,0.0122052449319313,0.106461263490263,0.619620888732653,0.113098431130706,0.916532976094428,0.187555599825826,0.414939011791511,0.0778762202273776,NA
"YAR027W",0.423211039856274,0.130186442799613,0.122120237449146,0.719551857558465,0.527927996280685,0.0514799904438502,0.0457650588377546,0.900101292943353,0.104250105359156,0.960702412869763,-0.000466851065255197,0.999221109002897,0.0758883275461361,0.998144679239541
"YAR028W",0.0542902078066534,0.788568868907918,0.250273790428691,0.184749663492352,-0.199075207017795,0.271787861962656,0.310613011089501,0.0852905154474766,0.0995649183182465,0.919618754072084,0.352930333142695,0.076631331607604,0.292591112481885,0.679112005297673
"YAR029W",0.254216936023592,0.20402964379039,0.388951103158455,0.0349043602536988,0.0906397328319658,0.666085000330785,0.450365880889237,0.00933475753364033,-0.00118103214513299,0.99950005001792,0.162396171046493,0.500253902898816,0.100981393315711,NA
"YAR030C",0.189369392740606,0.441015575161831,0.490071249306334,0.0209730932360716,0.321981760103778,0.130458261670013,0.16865982523288,0.447101792117825,-0.0578243433585653,0.97620978832749,-0.190436710721738,0.487287114785284,0.130974713351716,NA
"YAR031W",-0.0596694736693197,0.555208395978015,0.212166032087664,0.0203127273095301,-0.0126371438474326,0.90592748965533,0.199286371177502,0.0217946752894513,0.0707656417526972,0.864351743580355,0.0237333119308102,0.859244373264525,0.0366129728409725,0.998144679239541
"YAR033W",-0.039066934257422,0.775978686395588,-0.182604855709439,0.152433440064564,-0.34195255763907,0.002330161459321,0.0405847647843662,0.783238686509353,0.00525579399545406,0.996374681090247,0.308141417377102,0.0185902103026725,0.0849517968832961,0.998144679239541
"YAR035C-A",0.829010909258705,0.475630834958303,0.165777944980295,0.891875131002932,1.91314000543253,0.0834246237173671,-0.0173618226382298,0.985981670652411,0.638225065039271,0.927303183027615,-0.445904031134554,0.729670482936987,-0.26276426351603,NA
"YAR035W",0.790450201194735,1.11407291012251e-06,-0.195659394164448,0.297469319665488,0.345960668920841,0.0415301384282803,0.274577957036462,0.116656237222793,-0.00694782734247908,0.996374681090247,0.437541704931415,0.0185528296775273,-0.0326956462694947,0.998144679239541
"YAR042W",0.422327584696934,7.73775801821113e-08,0.0193900296146017,0.858855776280213,0.253944026830353,0.00163230198212572,0.271554130772593,0.000931066693830155,0.0886306131613934,0.791968767731194,0.257014171027974,0.00497667528489262,0.00485006986998273,0.998144679239541
"YAR047C",0.880925128508914,0.00062682850736241,0.344624527681823,0.180135563724929,0.396295660142186,0.110058488865985,0.441803182745995,0.0574964411639131,-0.467037001761486,0.630383414949533,0.0175924666052415,0.9642026635385,-0.0795861884589301,NA
"YAR050W",0.733487750824201,4.64613533964518e-06,-0.0104380056924822,0.964253334065349,0.297509825961671,0.0808312298899837,0.587013522273,0.000320557945874791,0.0534625767894123,0.974217324007262,0.489440501651942,0.00816144649972058,-0.108011026313539,0.998144679239541
"YAR053W",0.660426051561525,0.00355830124565131,0.787565170888403,0.000118248173100634,0.899172684532243,1.43690337758209e-05,0.637193283789073,0.00092592336919805,-0.0811873547977787,0.970020869208142,-0.319933987768496,0.207794251938381,-0.169562100669166,NA
"YAR060C",0.32564525056436,0.124794009806738,-0.00254038934346689,0.992203530423587,0.227520226550165,0.272678871132604,0.153281999058203,0.47002715499792,0.0165766196055856,0.996333918045923,0.114701643619781,0.675142958899172,-0.041120744781889,NA
"YAR061W",0.298097220948414,0.11996147264991,-0.0551057726510086,0.816166084744123,0.0604097264592347,0.780077012586862,0.235219491277136,0.240181672005953,0.0179200151508573,0.996333918045923,0.255607509640037,0.254523486152551,-0.034717754288108,0.998144679239541
"YAR064W",0.38658202186374,0.473956412838828,-0.0316754962035592,0.963676330999573,-0.115686137135799,0.841961134773949,0.693812390645736,0.183199794796685,-0.0401776388100894,0.996333918045923,0.462090520189449,0.465677187263824,-0.263397366659846,NA
"YAR066W",0.263247330627966,0.45853849932176,0.296488914691147,0.426734850553772,-0.192393772465533,0.593519970897,0.695806195624671,0.0336205753282333,0.0179923239858034,0.996374681090247,0.473633427079303,0.223174523207596,0.0743161461457783,NA
"YAR068W",-0.860131966550942,0.00687814166181962,0.99162059823656,0.00215435402421252,-0.0929749265236735,0.801751566553715,0.669388219744073,0.0338387671429171,0.228585309789456,0.87851319478434,-0.538571730237812,0.161229119890257,-0.216339351745326,NA
"YAR069C",1.07626889155387,0.0731509802805839,1.09269108629915,0.0191791669813303,1.31024980770871,0.00891249178562965,0.880706224197116,0.0277050916089939,-0.318397612645034,0.929857556499977,-0.552378528799878,0.343283872825185,-0.340393666697844,NA
"YAR070C",-0.491015800791234,0.791395437894445,1.3600100211478,0.452747050030474,-0.306997272658923,0.868010515067927,-0.483250886129194,0.813105051329558,0.150735247466609,0.996333918045923,-0.0332832806657016,0.987017675938248,1.80997762661129,NA
"YAR071W",-0.499507938957308,0.0212350215890151,-0.793925281351722,0.000325104888404647,-0.308606342309316,0.17118405523553,-0.460058829246911,0.0447479251955804,0.584419684584636,0.226192385018853,0.393518087936643,0.128423075706045,0.0596516358318323,0.998144679239541
"YAR073W",-1.26395702994441,0.245499002145124,0.384953246560543,0.773796637075149,1.00318422099702,0.355212018772978,-0.69107103689355,0.544367440225998,1.3555270071663,0.709402234829562,-0.911614243775131,0.498754129086689,0.164410039678962,NA
"YAR075W",-1.96794702731836,0.34181045409241,-0.479154100973838,0.866584031408806,0.852520211636742,0.691472617726822,-1.89084577573934,0.407109849186782,1.57143765754799,0.852479022867308,-1.24902958140712,0.644420473723532,0.162662093358391,NA
"YBL001C",0.533645787393885,1.48236238742153e-07,-0.373505588309191,0.0004670918187861,0.427798070276931,2.7830334789762e-05,-0.481972618448015,2.74116195922849e-06,0.0312604835629337,0.975463288375057,0.137108200679887,0.29844005810261,0.245575230818711,0.283796445205661
"YBL002W",-1.88432819083872,5.3538396374086e-84,1.43518943486495,2.62479115409508e-48,-1.81541426116883,4.95885476878468e-79,1.30445644311505,1.20303758086795e-40,-0.109271596795001,0.803692991240042,-0.178185526464887,0.167185288099896,-0.0474525347149886,0.998144679239541
"YBL003C",-1.89310351191447,3.35959276575316e-36,1.25215596535897,6.85243379825863e-16,-2.05377029303727,3.83010508791175e-43,1.15577179674307,7.14643171806579e-14,-0.239152985503924,0.693370336858343,-0.0784862043811249,0.745047868796773,0.0178979642347796,0.998144679239541
"YBL004W",-0.644960686177745,1.10712001418986e-14,0.286858884697712,0.00159772989319801,-0.754254756507615,6.91590706608734e-20,0.344125134638665,9.35066228058512e-05,-0.117732005726873,0.718364587607526,-0.00843793539700395,0.955179894861446,-0.0657041853379567,0.998144679239541
"YBL005W",-0.0252068104694184,0.879031640926463,0.280671992581704,0.0627504138531073,-0.287002953790439,0.0432562894051252,0.501466183685405,0.00032060826547058,-0.00784445842413768,0.996374681090247,0.253951684896883,0.130382357334613,0.0331574937931818,0.998144679239541
"YBL006C",-0.24144304627335,0.00236563058404608,-0.282277132278144,0.000551427168331615,-0.0674476559728086,0.43518842283708,-0.443802544742881,3.9696670633722e-09,-0.0190273485324562,0.97703011133239,-0.193022738832997,0.0340973833655625,-0.0314973263682597,0.998144679239541
"YBL007C",0.19812916971359,0.0184975662349266,-0.376723333683603,4.92875933842966e-06,0.068704598433644,0.457648410097892,-0.282192287927614,0.000739121205323073,-0.00515787285618076,0.996374681090247,0.124266698423765,0.223286008347038,0.0297356526677754,0.998144679239541
"YBL008W",0.00217145338479026,0.98260576430521,0.22458196076997,0.0109651431718475,0.136153387176523,0.118852254114934,0.134550143119738,0.137737710105203,0.0513343146895459,0.91488411605312,-0.0826476191021872,0.459249243878322,0.00738419854804399,0.998144679239541
"YBL008W-A",-0.817574755482267,0.42155706993487,1.31569628095439,0.17550771178018,0.241049390293648,0.816621362739373,1.21808024553458,0.133806695224338,0.52258030562099,0.91488411605312,-0.536043840154925,0.684120296002237,-0.438427804735113,NA
"YBL009W",-0.69554126078341,0.00113015633933815,0.385339056839177,0.105133873990066,-1.03756550068039,5.13890990672738e-07,0.636002658693573,0.00390787730173343,-0.211350122924435,0.820288091835747,0.130674116972549,0.677095761413214,-0.119989484881847,0.998144679239541
"YBL010C",-0.507371668815829,2.70276232490891e-06,0.351644216955437,0.00200391918785161,-0.280742415380435,0.00829456799124588,0.225293266227206,0.0419887381705585,0.00871931781856622,0.996333918045923,-0.217909935616828,0.100057021085919,-0.091558984888597,0.998144679239541
"YBL011W",-0.0478924829532926,0.557352258756447,-0.15634024285634,0.0426110354627917,-0.0763042619684427,0.324131047336706,-0.194762223807559,0.00809627010141839,0.0171063022493566,0.97703011133239,0.0455180812645067,0.658431729760782,0.083940062215725,0.935688203967253
"YBL012C",-0.248600982255213,0.0742814708804024,-0.115561219213671,0.474168505114859,0.0976349512436578,0.506281713549448,-0.348380162390446,0.00906878155539955,0.168019913166198,0.737091187874312,-0.178216020332672,0.282492161664302,0.0546029228441019,0.998144679239541
"YBL013W",0.324762995416999,0.0549764024296508,-0.0935311686068212,0.643527066166933,0.164635260963822,0.351946970684427,0.177269395023296,0.331303414147436,0.069798792734751,0.954001200469806,0.229926527187928,0.251175257524427,-0.0408740364421893,0.998144679239541
"YBL014C",0.0844369170988778,0.328040361995838,0.152354472479117,0.0726657549469564,0.153623278474811,0.0536254136844482,0.128293148932526,0.127625660008814,-0.0168901274704458,0.980636495505841,-0.086076488846379,0.395268777069346,-0.0620151652997881,0.998144679239541
"YBL015W",0.259621424974581,0.0405737775483856,-0.108196362913424,0.46533735576648,0.222552138255,0.079963903125085,-0.0037965239788093,0.980069467934393,0.230632858599513,0.573134584161867,0.267702145319094,0.0629878774476587,0.163302306384479,0.892971740887077
"YBL016W",-0.170864125924881,0.0745502311887773,-0.580619194902799,1.08587554664412e-10,-0.542445101502656,4.91986250641367e-10,-0.280864035731726,0.00295533856259891,0.0667248729720321,0.882589397605921,0.438305848549807,9.21766871323427e-06,0.138550689378734,0.830990979202975
"YBL017C",-0.0375669246132717,0.581001631901779,-0.257073825240268,1.64948743486658e-05,-0.353620639403337,4.07637786008191e-10,0.0148243327738627,0.853125755961679,-0.020882556671834,0.969359528995529,0.295171158118232,3.15931343027757e-06,0.0232730001041004,0.998144679239541
"YBL018C",-0.871493582351619,6.14383477665712e-09,0.711873383644067,4.36952577445265e-06,-0.868873169281674,1.04203752914224e-09,0.462633685897955,0.00242508945845635,-0.329526458506778,0.421374791983903,-0.332146871576723,0.0729410126352997,-0.082907173830611,0.998144679239541
"YBL019W",0.393304290566221,6.11112550199591e-05,0.0134949138977433,0.920692417029564,0.617259860327493,2.8837644979768e-11,-0.0130790142193634,0.916656327684167,0.12879355392575,0.737091187874312,-0.0951620158355227,0.455623651352257,-0.0685880877184159,0.998144679239541
"YBL020W",-0.367716800312281,9.31956958808623e-07,0.474080779936433,2.36531255618614e-10,-0.610448938217709,2.24720567114492e-17,0.61652259758856,1.65617958527291e-17,-0.0840872179484339,0.786276770302433,0.158644919956994,0.0859588285352442,0.0162031023048678,0.998144679239541
"YBL021C",0.22082206285935,0.109075907389893,0.0373498807142702,0.825578973397573,0.383647018882252,0.00247434295414963,-0.154380670261796,0.278510584941709,0.0209592733954334,0.985460250134093,-0.141865682627469,0.39266076146188,0.0498648683485978,0.998144679239541
"YBL022C",0.608917188374286,3.08470675110238e-32,-0.684690500861084,3.60120134315927e-40,0.7397735084064,8.37815426403564e-48,-0.857549062002666,1.80096191601279e-63,0.0437991937831934,0.868728377343277,-0.0870571262489203,0.195765421866853,0.0858014348926619,0.797469950322308
"YBL023C",-0.456109357818866,4.64599931204609e-08,0.276833288581403,0.00192305395948977,-0.291902137605552,0.000517950713451168,0.189109694383532,0.0357643669334771,-0.0224210580142265,0.97620978832749,-0.186628278227541,0.0670434511828069,-0.0989046840296694,0.941089372692119
"YBL024W",-0.418798083350263,7.10309244851792e-07,-0.178768344188658,0.0594619190417085,-0.599539744174438,3.46118544912541e-13,0.0437808710252743,0.695024903336724,-0.0561893944655054,0.905276337362391,0.124552266358669,0.253687888346645,-0.0979969488552633,0.944639819607135
"YBL025W",0.204110013643664,0.103798553618361,0.174643155149276,0.165849222739695,0.0918603654974596,0.474909114083735,0.439383141644123,3.36807045153711e-05,-0.00726493304555611,0.996374681090247,0.104984715100648,0.495461292971616,-0.159755271394198,0.814398042442508
"YBL026W",-0.469667506120279,0.000621154219583568,0.257638657942994,0.0899089560320156,-0.500386518943133,0.000184983901728235,0.0387838748786594,0.832343893791894,-0.272789763334915,0.522851480264999,-0.24207075051206,0.149827896104898,-0.0232159674477255,0.998144679239541
"YBL027W",-1.44962100418778,1.32398253526292e-28,0.34175115222207,0.0216030043860563,-1.89174185363376,2.37944609523626e-48,0.63377318893869,4.45596318292594e-06,-0.192992467393349,0.709402234829562,0.249128382052632,0.141861869689899,-0.0428936546639886,0.998144679239541
