"","mip6_20_vs_0_logFC","mip6_20_vs_0_padj","mip6_120_vs_20_logFC","mip6_120_vs_20_padj","WT_20_vs_0_logFC","WT_20_vs_0_padj","WT_120_vs_20_logFC","WT_120_vs_20_padj","0_mip6d_vs_WT_logFC","0_mip6d_vs_WT_padj","20_mip6d_vs_WT_logFC","20_mip6d_vs_WT_padj","120_mip6d_vs_WT_logFC","120_mip6d_vs_WT_padj"
"YOL022C",-0.607005379513447,2.72360172019675e-09,0.217419418971074,0.0598804824183055,-0.475803944124896,3.14534580955908e-06,0.139917708853793,0.23966700612235,-0.038504270517062,0.965544273735437,-0.169705705905613,0.19384627235509,-0.0922039957883313,0.998144679236324
"YOL023W",0.312638099497829,0.00434634294868707,0.080359834024841,0.543785519143539,0.258781998358288,0.0174402639826502,0.126938919635213,0.295269513639466,-0.00653703801021836,0.996369902468643,0.0473190631293228,0.766772552864598,0.000739977518951218,0.998746252819906
"YOL024W",-0.131546577849276,0.740593207016568,0.938042220964845,0.00339218109029673,0.0607393960615254,0.872641926150981,0.923012309437283,0.00138361404914261,0.0113975384748831,0.997077629733529,-0.180888435435918,0.701021026288779,-0.165858523908356,NA
"YOL025W",0.302467480677365,0.000281660346612554,-0.0175798653371938,0.87478836921834,0.180400033629894,0.0329211501946714,0.103776125791553,0.257901372950785,0.0598918523757335,0.890703285446358,0.181959299423204,0.0608692456969212,0.060603308294457,0.998144679236324
"YOL026C",-0.164280419982078,0.181609797340578,0.0227500814938125,0.88350947768174,0.0830786066903147,0.518625177859936,-0.00938645779305959,0.95194558150428,0.252869290117901,0.419653947417961,0.00551026344550787,0.975219258012932,0.03764680273238,0.998144679236324
"YOL027C",-0.138903237733298,0.0292273621191303,-0.19268875943232,0.00274262868254813,-0.202319722244505,0.000850970294029762,-0.0861368058370964,0.209178006388953,0.0105480943160224,0.984895305856995,0.0739645788272297,0.35425909910237,-0.032587374767994,0.998144679236324
"YOL028C",-0.0254245436670247,0.847288619550543,0.179017117865442,0.137070006934653,0.0911719962570032,0.452069997281781,0.23964770972534,0.0320983910815813,0.192667221177865,0.629931777238602,0.0760706812538374,0.618930967496808,0.0154400893939388,0.998144679236324
"YOL029C",0.0606898199683998,0.611687208524754,0.110406358246295,0.355915976771594,-0.033844673920947,0.779956814708616,0.171901919706615,0.108311739836314,-0.05477146769779,0.92769700001583,0.0397630261915568,0.79458176032698,-0.0217325352687633,0.998144679236324
"YOL030W",0.083869351690707,0.394276730557134,-0.253686824300013,0.00612057439821486,-0.0232283163868613,0.829688580536739,-0.154774994481544,0.108120587265121,0.0863352351086231,0.821804173361243,0.193432903186191,0.0631845040604035,0.0945210733677227,0.966427713508483
"YOL031C",0.284812287371635,8.41451195483657e-06,-0.191424210388779,0.00433295409844157,0.374047447445975,8.19311122348301e-10,-0.289769546843012,2.69812213089948e-06,-0.0150518116990384,0.979100012596687,-0.104286971773378,0.181168404038108,-0.00594163531914468,0.998144679236324
"YOL032W",-0.202294688398751,0.424716146061512,-0.15422164827333,0.585181593856177,0.0796922034393313,0.767579067926811,-0.315102441615371,0.209831997287994,0.191517803696948,0.856078333410027,-0.0904690881411344,0.788792520648166,0.0704117052009061,0.998144679236324
"YOL033W",0.288508095475773,0.000252665774365651,-0.0969024433853607,0.282122600154281,0.341124692776986,6.44294284144686e-06,-0.0788919096664,0.370019777748646,0.0583922050133928,0.88484224308403,0.00577560771217934,0.964320244215558,-0.0122349260067814,0.998144679236324
"YOL034W",-0.134233510642755,0.402271912566988,0.306460406089083,0.047506751775296,-0.101957840017795,0.529788481290811,0.295414992915698,0.0510792574398699,-0.0291478471119002,0.981527487175717,-0.0614235177368602,0.773744000398738,-0.0503781045634758,0.998144679236324
"YOL035C",0.56801197897361,0.00118383292595723,-0.285604651967922,0.137144009389832,0.188756417544001,0.319352556148342,-0.0640598175492614,0.774922020612454,-0.0385928699342223,0.980556531107991,0.340662691495386,0.0987446601975733,0.119117857076725,0.998144679236324
"YOL036W",0.596450278146364,1.12555370254672e-07,-0.202798478405164,0.113983567907876,0.257427349701004,0.0294836513649556,0.0242751168485854,0.879096811994499,0.00396749243484619,0.997442689598666,0.342990420880206,0.00909731614157771,0.115916825626457,0.984616905622664
"YOL037C",0.478114381485494,0.0148670216110866,0.0688164279083214,0.775843387940423,0.260732328589448,0.191582648367193,-0.0949732613454772,0.685882211380574,-0.0649253633888033,0.97160831247812,0.152456689507242,0.550422711843394,0.316246378761041,NA
"YOL038C-A",0.898534407867398,4.2952810755587e-06,0.0105841588025831,0.968098852820101,1.17349741806641,8.56254425869097e-11,-0.452595297388385,0.0138244327543869,-0.211478007117882,0.813043962309185,-0.486441017316897,0.0201395295636078,-0.0232615611259288,NA
"YOL038W",0.304594198330226,2.06434859719475e-09,-0.635291900474136,2.13717628485826e-37,0.762575961367562,2.76470280777632e-56,-0.916269545594468,6.53283622429392e-81,-0.021058696686958,0.960634017274173,-0.479040459724293,2.11713727805371e-20,-0.198062814603961,0.00977060091761913
"YOL039W",-0.981456180742335,9.44336105662844e-09,0.121970593263975,0.582420630824743,-1.83551643492772,2.07532239217409e-28,0.85517070452038,1.03387485600131e-06,-0.169417568373589,0.828790349102949,0.684642685811795,0.000503151394408199,-0.0485574254446103,0.998144679236324
"YOL040C",-1.60814749233597,1.95736976723292e-65,0.451446487082838,9.2015501956249e-06,-1.84720941101522,2.34879583408564e-86,0.704844871068705,5.62010107397461e-13,0.053503475093802,0.929098377355341,0.292565393773051,0.0115038058427909,0.0391670097871832,0.998144679236324
"YOL041C",-0.122223830939659,0.349942535199597,0.0688429485572592,0.643779784900997,-0.0577855178191174,0.672438945469545,-0.112677452429739,0.416188302986516,-0.243097065162707,0.495214967241597,-0.307535378283249,0.0230380011465026,-0.12601497729625,0.966427713508483
"YOL042W",-0.0869057549797402,0.625781669073727,-0.297747509180268,0.0780416335236349,-0.106485198044766,0.540961846514933,-0.331317860583475,0.0416188459890926,0.000171084193194483,1,0.0197505272582203,0.938509472494699,0.0533208786614269,0.998144679236324
"YOL043C",0.221236315918762,0.0383711372192939,0.48654926246582,5.09227963690795e-07,0.238457737121168,0.0184788488282863,0.577663869952568,2.10620742182949e-10,0.0346508779209986,0.97160831247812,0.0174294567185929,0.912451888726253,-0.0736851507681551,0.998144679236324
"YOL044W",0.254442218112735,0.211088673648229,-0.267119916168505,0.210356760228328,0.311058325459226,0.111959803387391,-0.369237775371579,0.0652885851753797,0.0905009532733691,0.938990432562829,0.0338848459268781,0.909738191722634,0.136002705129952,0.998144679236324
"YOL045W",0.461051417263506,1.31349644979945e-07,-0.106740491269002,0.308932169103155,0.306081592018629,0.000545584312751299,-0.0950862271734084,0.358367163470829,-0.105896227748102,0.77143383952405,0.0490735974967755,0.708641300509856,0.037419333401182,0.998144679236324
"YOL046C",-0.0313919528041825,0.922211300805507,0.242113866999154,0.448448702256607,0.428772834220392,0.122205920774642,-0.138511032500856,0.680954210130747,0.364389257337645,0.708939799383312,-0.0957755296869302,0.810691329763279,0.28484936981308,0.963585548170593
"YOL047C",1.68298782972491,6.49753326616233e-08,0.441030728195608,0.21740143146701,1.90671394626351,7.86367115269843e-10,0.283440026231714,0.448382733569395,0.441184830735,0.720704897709565,0.217458714196401,0.624954143507339,0.375049416160296,0.934569581939346
"YOL048C",0.613548327391567,0.00245770169968177,-0.711947738631668,0.00058824912572947,0.739711580312109,0.000199267669862476,-0.830016685040154,3.7072581678529e-05,0.204296949819122,0.817159836299112,0.0781336968985801,0.796376076611432,0.196202643307067,0.998144679236324
"YOL049W",-0.445573564510151,0.000367425213952223,-0.242870057536698,0.0804074718949966,-0.562312706767043,4.36420192063629e-06,-0.0401909568216992,0.811168618957197,0.0444976084716306,0.969033689512824,0.161236750728522,0.316759319008133,-0.0414423499864768,0.998144679236324
"YOL050C",0.215536174417555,0.289569545477567,0.193077196468698,0.364267621449088,-0.094785831401013,0.650751668180102,-0.0297871915508278,0.903384760544471,-0.184052199164984,0.81893646676353,0.126269806653584,0.62306866865829,0.349134194673109,NA
"YOL051W",0.305436973458268,0.0431003712667361,-0.105123201667993,0.561326059089707,-0.109713601523272,0.506761751659248,0.268751588000268,0.088485746125198,0.0233743091574385,0.985438270979748,0.438524884138978,0.0080697146112338,0.0646500944707173,0.998144679236324
"YOL052C",-0.290642077077078,5.40132166369365e-07,0.077274010441876,0.261397019463517,-0.350064495148334,4.92408363866052e-10,0.184866571298092,0.00202076742624221,0.03939493795236,0.900896469632064,0.0988173560236162,0.178140919491857,-0.0087752048326001,0.998144679236324
"YOL052C-A",4.53017394040856,1.1673695951623e-50,-1.00007157124597,0.000607421314597906,4.41482126799134,1.76071171713558e-38,-1.24274757015572,1.71053554771348e-05,1.06500022971353,0.253295132441902,1.18035290213075,0.000160196232648649,1.4230289010405,3.47879923033994e-05
"YOL053W",-0.0233125167740038,0.905973723204122,0.0788626598045363,0.705174873075284,0.185242681230739,0.28913910154757,0.0960428178315916,0.631546868535465,0.190194736705943,0.77143383952405,-0.0183604612987998,0.947454567274263,-0.0355406193258552,0.998144679236324
"YOL054W",-0.131613725682316,0.439861624636923,0.172917245840468,0.328039226193458,0.14920881341034,0.361529952622569,0.0208680178031895,0.916460597852791,0.0769397906397363,0.93158533112718,-0.203882748452919,0.280802364066015,-0.0518335204156399,0.998144679236324
"YOL055C",0.706967756201247,1.10120955842913e-14,0.288409175567699,0.00267219256143301,0.695581414008011,8.55173197736212e-15,0.3297139657524,0.000327657517052536,0.0328285347634197,0.97160831247812,0.0442148769566563,0.748996452623568,0.00291008677195527,0.998144679236324
"YOL056W",-0.267364998230241,0.0160541702661625,-0.105787560477437,0.418988863167532,-0.327132593198914,0.00197583533692238,-0.129175900357032,0.290176042724858,-0.120051857078169,0.785325407142559,-0.0602842621094954,0.705344604027472,-0.0368959222299004,0.998144679236324
"YOL057W",-0.269608158628558,0.00170584416499526,-0.18296656265276,0.0500857746234453,-0.505059285244546,6.81163945645597e-10,0.0705744616889215,0.497958089129563,-0.110227338424618,0.735151184121085,0.125223788191369,0.243695565714298,-0.128317236150312,0.831996165876748
"YOL058W",1.18591639420304,3.78933881529493e-15,0.363279661008093,0.0315246608093623,1.75595998939832,1.91493600955735e-32,-0.0787561918979016,0.696023087971502,0.242266571257365,0.689592479999162,-0.32777702393792,0.079736147670591,0.114258828968074,0.998144679236324
"YOL059W",0.0478288591593149,0.791746275242045,-0.824271117333726,2.8246391654705e-08,-0.421673243634331,0.00509992110297079,-0.237929214499202,0.153946874505812,0.0962835728282787,0.906824310402455,0.565785675621924,0.000687022243903166,-0.0205562272125997,0.998144679236324
"YOL060C",0.346706347446439,0.0275796524939454,-0.264985563282401,0.119436717983534,0.0574288302882574,0.753826646952049,0.0291393313410076,0.890858620407026,0.0808751593543194,0.929098377355341,0.370152676512501,0.0372085932889085,0.0760277818890922,0.998144679236324
"YOL061W",-0.248471378637954,0.000350903321162283,-0.0708200145657061,0.399175891505731,-0.317452393276814,2.85761617887691e-06,-0.0693791205752829,0.400278622060526,-0.0378671194083349,0.925913647340865,0.0311138952305249,0.765761095440838,0.0296730012401017,0.998144679236324
"YOL062C",0.36102323518816,3.03795308645771e-10,-0.268442103595863,5.25624086718491e-06,0.197261627495317,0.000652158890801717,-0.234210299272203,5.1918263738635e-05,-0.112670764426228,0.570252266806705,0.0510908432666147,0.519074588446792,0.0168590389429545,0.998144679236324
"YOL063C",0.288717008758042,3.35954474463036e-08,-0.0287707748456344,0.669190836383794,0.249293293631936,1.22377004966522e-06,0.0619471245930521,0.29688014035735,0.0263579995327866,0.938990432562829,0.0657817146588925,0.330487304645526,-0.024936184779794,0.998144679236324
"YOL064C",-0.242849508735991,0.00224259772981098,-0.165697091046269,0.0547968032143202,-0.313465688853651,3.85903917080942e-05,-0.148339481795835,0.0783341159202871,-0.0885164150055999,0.782346600120414,-0.0179002348879403,0.885688782465261,-0.0352578441383744,0.998144679236324
"YOL065C",-0.043762692135269,0.728074541651055,-0.081673453015546,0.525947863526791,-0.213514277722059,0.0430334555780306,-0.141127831820024,0.222025512946232,-0.112897639346706,0.792246850702251,0.0568539462400837,0.711387030593792,0.116308325044562,0.944639819606141
"YOL066C",0.133769987654615,0.244991148094855,0.0900075953764877,0.479659685549864,0.184654821774353,0.0895662975434376,0.14860970287156,0.198217003723546,0.0498321191183232,0.940816647765892,-0.00105271500141508,0.993849467682832,-0.059654822496487,0.998144679236324
"YOL067C",0.370339002019631,0.000121566396017523,-0.194867586857544,0.06063581427182,0.432479742871273,2.90492007242063e-06,-0.246780571338778,0.0107405828498914,0.00625427955767788,0.996369902468643,-0.0558864612939645,0.686501173763753,-0.00397347681273099,0.998144679236324
"YOL068C",0.0699629433080846,0.298224387077057,-0.164921754567659,0.0102829727537666,0.109013256426686,0.0813952247353215,-0.193956575004128,0.00146049669170853,-0.00465751675260584,0.996369902468643,-0.0437078298712077,0.607258393068081,-0.0146730094347386,0.998144679236324
"YOL069W",-0.262081948622957,0.00444507636275205,0.340566585369656,0.000189826431986223,-0.229706212610168,0.00925637177614901,0.337625172770841,8.63589630749842e-05,-0.0640222489614869,0.884914774774494,-0.0963979849742766,0.418266565685768,-0.0934565723754617,0.95941336567455
"YOL070C",-0.231485739040602,0.00212763352694481,0.181497273234772,0.0228377145445373,-0.12481795855907,0.107973983327249,0.296586863473293,5.06182704688755e-05,0.144103054909631,0.555947036615674,0.0374352744280992,0.737008410607172,-0.0776543158104212,0.966427713508483
"YOL071W",0.551797217514062,7.52308832771475e-15,-0.199242461391888,0.00704636848054101,0.720943731088295,6.98645809772604e-26,-0.297479975346993,1.07556238307048e-05,0.191916139847619,0.310779263789079,0.0227696262733859,0.829884566122235,0.121007140228491,0.690138802881217
"YOL072W",0.0555789134536457,0.461938097068098,0.160368355178461,0.0189040361972688,0.133726447911017,0.0417176542060873,0.0739702808287063,0.293079860298375,0.0418174677035622,0.910720821580514,-0.0363300667538091,0.701491624156255,0.0500680075959454,0.998144679236324
"YOL073C",0.0860193278367256,0.403969892063631,-0.25306794962763,0.00891230381959197,0.117708275971534,0.228251760509113,-0.291324534661948,0.00163483167487616,0.0987781230509968,0.795009719871894,0.0670891749161882,0.599599923886317,0.105345759950506,0.941089372529243
"YOL075C",0.3365828631168,8.31394277814216e-07,0.131171061832421,0.0837174265799276,0.230602617864568,0.000773751587401243,0.189384956520411,0.00726357353638815,-0.0361085194147924,0.931439845636496,0.0698717258374391,0.447564579130647,0.0116578311494497,0.998144679236324
"YOL076W",-0.534339387588173,2.83103718781902e-06,0.0907231114431409,0.529907897163953,-0.514636695229383,5.67482009461808e-06,0.0902013061780591,0.526981710311235,-0.0536176181178917,0.945162012532431,-0.0733203104766817,0.666543007538487,-0.0727985052115999,0.998144679236324
"YOL077C",-0.750654212798097,2.61270411078933e-13,0.115036673029511,0.369530892801309,-0.52007298639376,5.0821223470502e-07,-0.124731329378471,0.313623505762058,-0.106280961795024,0.819737701537048,-0.336862188199361,0.0057583930497056,-0.0970941857913794,0.998144679236324
"YOL077W-A",0.0804664792903043,0.543127411869522,0.0019927153400192,0.991100142136222,0.389392595985748,0.000583008852389927,-0.315151755376063,0.00728625008037321,0.146798863408408,0.738256485185915,-0.162127253287035,0.258709071781913,0.155017217429047,0.879218289409985
"YOL078W",0.217173344885591,0.00150288351163353,0.0435303505015442,0.603980541621919,0.0573682965561086,0.441263249780774,0.17500009634354,0.00965096310905182,-0.135495206673001,0.52710186260276,0.0243098416564818,0.810553490919418,-0.107159904185514,0.733906114375936
"YOL079W",-0.444423335080763,0.0671994649593136,0.377005589559524,0.14514612137518,0.0442314964581004,0.872192561425392,-0.416311608757888,0.0855850222115431,-0.208807113395966,0.844346699993895,-0.697461944934829,0.00741927561929267,0.0958552533825829,0.998144679236324
"YOL080C",-0.225946460218837,0.11221685273369,0.27146887423641,0.062366946433143,-0.000905433946710827,0.99598742886763,-0.0284870439573052,0.875090216183442,-0.181915124709732,0.708939799383312,-0.406956150981859,0.00714216994354508,-0.107000232788144,0.998144679236324
"YOL081W",0.520903460889823,2.29458225788275e-07,0.106168739462324,0.392636705439108,0.121044577143507,0.28207709225445,0.408617127029787,8.7772699883987e-05,-0.0342242803990081,0.972997442233556,0.365634603347308,0.00164908328425069,0.0631862157798448,0.998144679236324
"YOL082W",0.587263898179196,5.84048439827081e-12,-0.180995919126625,0.0573241211934866,0.708830018808227,1.90304284483318e-17,-0.297081922622124,0.000729594717001347,0.112515067569026,0.744180706409649,-0.00905105306000548,0.952816581185362,0.107034950435493,0.92989337522772
"YOL083W",1.1287963654428,6.07586896794466e-24,0.0889174416969508,0.502047751088529,1.22218781188955,9.33700642416072e-28,0.175542380772523,0.136482272470065,0.31169385909488,0.31603578024161,0.218302412648131,0.0968743388278699,0.131677473572559,0.929027916617281
"YOL084W",1.43293531851887,3.35226974601304e-08,-0.14486596189522,0.665382061040875,1.51200636917137,5.12098541969235e-09,-0.0503960914626857,0.890758465645535,0.385551684001239,0.707906108861322,0.306480633348743,0.369736927854676,0.212010762916209,0.998144679236324
"YOL085C",0.974562629842705,0.0113588844160536,0.150467197797476,0.728417535263135,1.56754097643882,4.35724919207294e-05,-0.134893251075487,0.750445753589439,0.545388904090853,0.736697026964738,-0.0475894425052578,0.931612557304632,0.237771006367705,NA
"YOL085W-A",0.890634922165398,0.00137983759946941,-0.265398733809398,0.392229779142291,1.63495375930943,1.01513877665292e-09,-0.829031095763095,0.00120139183915409,0.405992887839425,0.719619279121779,-0.338325949304609,0.290156712763113,0.225306412649087,NA
"YOL086C",0.199304575424039,0.0838858322390733,-0.51526610461714,2.74663732025468e-06,0.0611018264197522,0.631492618700393,-0.458231994918046,2.97760751325511e-05,-0.0346273095551775,0.975333011485814,0.103575439449109,0.484236719281164,0.0465413297500154,0.998144679236324
"YOL086W-A",-0.0598562444457714,0.667447483531045,0.477769349684202,3.611271021037e-05,0.0939850254248005,0.468305458992233,0.421451163297507,0.000130674728496306,0.0649404657401829,0.925674449149006,-0.088900804130389,0.583224129416074,-0.032582617743693,0.998144679236324
"YOL087C",0.312520560118501,0.00102636727422081,-0.162064028180379,0.127102021071684,0.177536160549081,0.0720075927351663,-0.0856357565197933,0.450760994289676,0.00878905336438334,0.99632289440985,0.143773452933803,0.223131023640479,0.0673451812732178,0.998144679236324
"YOL088C",-0.0408913440086862,0.683266430704516,-0.107469597640783,0.274527956309959,0.111614820783231,0.210215295209329,-0.30132425127248,0.000327429309540133,-0.0475463061480984,0.924287604902925,-0.200052470940016,0.0414206390408364,-0.00619781730831866,0.998144679236324
"YOL089C",0.0763245505411748,0.303475121533983,-0.0704836054286516,0.373260261243908,-0.0272860065204383,0.727288063702944,-0.0626310618642077,0.418506081214379,-0.011738847234781,0.984479052616682,0.091871709826832,0.272871795673501,0.0840191662623882,0.917366547989212
"YOL090W",-0.215699466654554,0.126182155537261,-0.00806919263101499,0.965669212999348,-0.241015165687858,0.0795794171522824,-0.152112609522296,0.320200070171742,-0.178557666907577,0.715581915103975,-0.153241967874273,0.373633849586711,-0.00919855098299225,0.998144679236324
"YOL091W",0.034718724727021,0.898316708673966,0.805710437799289,0.00022683585586021,0.312462856727982,0.164876787641911,0.65411099533671,0.00146678199770646,-0.132938198453333,0.919509745739994,-0.410682330454293,0.117444233888893,-0.259082887991715,NA
"YOL092W",-0.516497686546622,6.56985728930692e-06,0.123647219868962,0.376540690264314,-0.74108089571032,2.60788618841012e-11,0.0964640091967271,0.497280886139278,-0.108573658042842,0.839285473220325,0.116009551120856,0.459592579240096,0.143192761793091,0.92989337522772
"YOL093W",-0.237463145963203,0.0228417654407251,-0.078929354864334,0.528101867872051,-0.0275551693644209,0.820808097494452,-0.133034530746365,0.233587123936871,-0.027453707344339,0.975422045617045,-0.237361683943121,0.043753729367594,-0.18325650806109,0.617796077940319
"YOL094C",-0.121529170690436,0.1500978136863,-0.162800263820497,0.0576289999615332,-0.0357018109375673,0.692860384123192,-0.250562004247341,0.00130674113263115,-0.0269026174758408,0.971324474352382,-0.112729977228709,0.247652250662665,-0.0249682368018646,0.998144679236324
"YOL095C",0.161550987379833,0.362905229025739,0.0461944938525728,0.825744281543651,-0.223518463529175,0.183105882783709,0.289905796732672,0.0887970087785914,-0.0818110391869471,0.931439845636496,0.303258411722061,0.114141564924999,0.0595471088419619,0.998144679236324
"YOL096C",0.247682006978348,0.0260384592144867,-0.187296673247198,0.113685376517482,0.354185909559167,0.000775800885399682,-0.113232118455986,0.348041234100253,0.103814848165611,0.828877884661242,-0.0026890544152077,0.985873804117811,-0.0767536092064197,0.998144679236324
"YOL097C",-0.88717790353688,2.93484679240241e-36,0.111319874893504,0.195599739234807,-0.98916161033985,8.18925668578641e-46,0.191231862851837,0.0149336847049039,-0.12993845486169,0.635785269986414,-0.0279547480587207,0.806680479785353,-0.107866736017054,0.855124077778594
"YOL097W-A",0.451482018925326,0.100171531325952,-0.233515756976054,0.436956641775345,0.691657928928484,0.0045094164264477,-0.605656135887231,0.0132600441024646,-0.180769569924938,0.894256281602016,-0.420945479928097,0.15260027704097,-0.0488051010169199,NA
"YOL098C",0.198581464602323,0.000727733324577686,-0.525561009010552,1.15441736499419e-20,0.160160960937835,0.00672874229676312,-0.55844240360051,1.37441735281646e-23,-0.0410356566612167,0.893202686678501,-0.00261515299672863,0.976898631751076,0.0302662415932291,0.998144679236324
"YOL099C",0.582883160148046,0.00124378088410164,-0.20483141992138,0.315862625167847,0.0933750144178284,0.647159615203475,0.013724707803707,0.954381313727631,-0.257869928359999,0.707856753805704,0.231638217370219,0.293084056392214,0.0130820896451315,NA
"YOL100W",0.499937908608004,0.000486509098426066,0.146577538339895,0.391583953199094,0.196163369798319,0.202136583850685,0.523815385434875,0.000276490504844412,0.113671962255397,0.873082858050826,0.417446501065082,0.0108720623054315,0.0402086539701022,0.998144679236324
"YOL101C",-0.227281982750526,0.413180618620722,0.428060019747366,0.12062007448683,-0.796874172258899,0.0011986080510097,1.09904886867435,7.48284051542783e-06,-0.137974000160591,0.924687563909736,0.431618189347783,0.154642452470184,-0.239370659579206,0.998144679236324
"YOL102C",-0.314453251106252,1.56082604872435e-05,-0.131437943548116,0.112218563355929,-0.303212239921985,1.03328134419045e-05,-0.0443980743650951,0.614492221681653,-0.0204107085547748,0.975422045617045,-0.0316517197390411,0.773586176459613,-0.118691588922062,0.727996216384455
"YOL103W",-0.19542403926263,0.0930118122328716,0.137943967167854,0.282013364327068,-0.390433631535751,0.000318699266158846,0.382575696211377,0.000595932336763866,-0.0907251463234134,0.860060632327186,0.104284445949708,0.483493322371006,-0.140347283093815,0.918584386626058
"YOL104C",0.444803911414935,0.000843845528062282,0.0108374527633067,0.956141248216014,0.0913703413062715,0.547544198403544,0.37436570141793,0.00613808302134654,-0.0645788038322737,0.938990432562829,0.28885476627639,0.0658210401738122,-0.0746734823782332,0.998144679236324
"YOL105C",0.374403057391479,0.0447240708365743,-0.374334071200013,0.053830941967737,-0.0532420161938475,0.80703995719101,-0.176353731074026,0.402411965170277,-0.119539889783966,0.902515231442835,0.30810518380136,0.158132334185112,0.110124843675373,0.998144679236324
"YOL106W",0.235601358302204,0.43177029641298,0.326860591936957,0.257523360653424,0.328020610522445,0.22535090345323,0.268871604684488,0.32325103101078,-0.0477084760111409,0.983620835620662,-0.140127728231382,0.705938846168396,-0.082138740978913,NA
"YOL107W",-0.0612856773269523,0.654937720619691,0.0108721836027463,0.949402497036097,-0.150045603438916,0.223735285568589,0.0645448590022183,0.65464808445608,0.0173497904486695,0.988195487561315,0.106109716560634,0.500210147986004,0.0524370411611616,0.998144679236324
"YOL108C",-0.336255570318399,0.125541319764879,0.279242879546794,0.235789671728651,0.244295965437587,0.262632761614768,0.222079861736125,0.330030642154593,0.224075061298048,0.789843366448304,-0.356476474457937,0.153275166865587,-0.299313456647267,NA
"YOL109W",-0.385368921808196,0.00475941130908065,0.0718432851655405,0.679249395773883,-0.399863350611475,0.00311299746492577,-0.0743671688222814,0.66781343509469,-0.193494291564126,0.707856753805704,-0.178999862760846,0.298299043107421,-0.0327894087730243,0.998144679236324
"YOL110W",-0.10426688624453,0.646599413064237,0.110578076190821,0.653869669098974,-0.377309719926469,0.0613162381902046,0.554339800589699,0.00562249788744404,0.147776639367373,0.877987771290722,0.420819473049312,0.0697362165178205,-0.0229422513495667,0.998144679236324
"YOL111C",-0.649598102560652,5.93251381511834e-09,0.302299344970281,0.0138489558579027,-0.683620747166857,4.91405184340028e-10,0.497369295941006,1.2512572144542e-05,0.136766570681771,0.759169434893108,0.170789215287977,0.240714690944257,-0.0242807356827472,0.998144679236324
"YOL112W",-0.251857083670101,0.00860043622254704,0.711486025105908,1.09547262043878e-15,-0.157967627337415,0.0982880124569639,0.720383289797862,2.78986982037036e-17,-0.041727003120908,0.947773289680625,-0.135616459453594,0.246239412015632,-0.144513724145548,0.735737134021085
"YOL113W",-0.173293827182415,0.262000745000239,0.484792596190073,0.000776316554096833,-0.00159920634252062,0.993075223676106,0.452676854347985,0.00137085935216775,0.0564487428491783,0.960484657358699,-0.115245877990716,0.551896126966734,-0.0831301361486281,0.998144679236324
"YOL114C",-0.184828344080155,0.355714748466987,0.0939281259446538,0.67670382021041,0.358164109105961,0.0347182311319407,-0.305030932174549,0.0781631724852922,-0.00995388739836819,0.996369902468643,-0.552946340584484,0.00435768685710294,-0.153987282465281,NA
"YOL115W",-0.15632688422936,0.0491515180877767,-0.172740899308154,0.0356954310308033,0.0642559469059541,0.441263249780774,-0.25797830124887,0.000589138813711654,-0.00213269764619474,0.997915611096465,-0.222715528781509,0.00957722518732971,-0.137478126840793,0.618651361510354
"YOL116W",0.14532347294741,0.228347428825319,-0.0927029493219612,0.490408834913549,0.238546850910205,0.0333099291888877,-0.211199275429799,0.0720081052724627,0.0163565603670938,0.988945459985079,-0.0768668175957018,0.621035478683441,0.0416295085121356,0.998144679236324
"YOL117W",0.275446946765162,0.0486689412007437,0.269980753007734,0.0575937012692945,0.236975517062624,0.0846295810477888,0.376666494623801,0.00441720666663624,0.039332346081163,0.975422045617045,0.0778037757837004,0.686888418271449,-0.0288819658323665,0.998144679236324
"YOL118C",0.943368495599409,0.000271183213619495,-0.897982345794825,0.000793943307222315,1.09861823998716,1.42500535575494e-05,-1.43992815072652,1.2785750902559e-08,-0.139518788716567,0.929098377355341,-0.294768533104321,0.379092356712199,0.247177271827373,0.998144679236324
"YOL119C",1.04103127329897,3.1526178040524e-13,-1.24906597911159,2.8150626289267e-18,0.414292136525871,0.0057820253859946,-0.768511006534943,1.69869262079917e-07,-0.0324645766340624,0.981291351167323,0.594274560139038,0.000293148214284505,0.113719587562396,0.998144679236324
"YOL120C",-1.44149888805646,1.18747210408061e-40,0.509459607388152,1.17916428392354e-05,-1.98140830406211,2.34864097557996e-76,0.898779291843949,4.99918372107827e-16,-0.100316609754461,0.85228493148834,0.439592806251188,0.000602248257368577,0.0502731217953912,0.998144679236324
"YOL121C",-1.12846356137196,3.60540671264825e-14,0.567740040809971,0.000397186426751661,-1.54370673259389,6.65860794213706e-26,0.874255324948301,1.08476874294776e-08,-0.0924374822210536,0.919509745739994,0.32280568900088,0.0847434609006167,0.0162904048625504,0.998144679236324
"YOL122C",0.517346683457047,2.88405694898872e-07,0.200106239301795,0.0762907572545363,0.282379955736772,0.00655804659953634,0.264434647287283,0.0136211452312843,-0.0431983530500576,0.956776040949326,0.191768374670217,0.125107997355795,0.12743996668473,0.929027916617281
"YOL123W",-1.0682507031241,1.59726415868613e-14,0.0696521794753031,0.713605630381293,-0.66984480864768,2.22204871073384e-06,-0.23914702123304,0.13781289169604,0.0234109683665976,0.985438270979748,-0.374994926109818,0.026485467446281,-0.0661957254014743,0.998144679236324
